market_id,market_question,timestamp,prices,volume_total,liquidity,end_date
569356,Will Vicky Dávila win the 2026 Colombian presidential election?,2026-04-23 16:11:46.791211+00:00,"[""0.0005"", ""0.9995""]",2558489.2346870014,56861.16223,2026-06-21
569357,Will Luis Gilberto Murillo win the 2026 Colombian presidential election?,2026-04-23 16:11:51.181327+00:00,"[""0.0015"", ""0.9985""]",1444343.2128420025,85852.563,2026-06-21
569358,Will Claudia López win the 2026 Colombian presidential election?,2026-04-23 16:12:26.523744+00:00,"[""0.0025"", ""0.9975""]",777458.3787670026,35993.61277,2026-06-21
569359,Will David Luna Sánchez win the 2026 Colombian presidential election?,2026-04-23 16:12:38.737685+00:00,"[""0.0005"", ""0.9995""]",1632539.9746510007,129072.37035,2026-06-21
569360,Will Juan Daniel Oviedo win the 2026 Colombian presidential election?,2026-04-23 16:12:37.307767+00:00,"[""0.0015"", ""0.9985""]",1044761.3115980034,80429.36225,2026-06-21
569362,Will Gustavo Bolívar win the 2026 Colombian presidential election?,2026-04-23 16:11:13.987326+00:00,"[""0.0005"", ""0.9995""]",4641083.743643002,108316.05582,2026-06-21
569363,Will Sergio Fajardo win the 2026 Colombian presidential election?,2026-04-23 16:11:53.505983+00:00,"[""0.0035"", ""0.9965""]",1401399.1235620235,55646.55869,2026-06-21
569364,Will Juan Manuel Galán win the 2026 Colombian presidential election?,2026-04-23 16:12:19.524339+00:00,"[""0.0005"", ""0.9995""]",670097.8869090014,137964.26976,2026-06-21
569365,Will Germán Vargas Lleras win the 2026 Colombian presidential election?,2026-04-23 16:12:31.004190+00:00,"[""0.0015"", ""0.9985""]",1431383.405275009,74224.00668,2026-06-21
569366,Will Abelardo de la Espriella  win the 2026 Colombian presidential election?,2026-04-23 16:12:31.204780+00:00,"[""0.265"", ""0.735""]",804498.1667569972,68663.678,2026-06-21
569367,Will Mauricio Cardenas win the 2026 Colombian presidential election?,2026-04-23 16:11:37.968094+00:00,"[""0.0005"", ""0.9995""]",2392478.7190050185,119131.34661,2026-06-21
569368,Will Ivan Cepeda Castro win the 2026 Colombian presidential election?,2026-04-23 16:11:39.359964+00:00,"[""0.345"", ""0.655""]",665923.6582180028,63326.3082,2026-06-21
569369,Will Daniel Quintero win the 2026 Colombian presidential election?,2026-04-23 16:11:43.602667+00:00,"[""0.0005"", ""0.9995""]",690301.5727600001,122355.24155,2026-06-21
569370,Will Roy Barreras win the 2026 Colombian presidential election?,2026-04-23 16:12:24.738323+00:00,"[""0.0015"", ""0.9985""]",840660.7104800019,74768.60025,2026-06-21
569371,Will Enrique Peñalosa win the 2026 Colombian presidential election?,2026-04-23 16:11:27.428866+00:00,"[""0.0005"", ""0.9995""]",1287508.7571760004,111544.20532,2026-06-21
569372,Will Juan Carlos Pinzón win the 2026 Colombian presidential election?,2026-04-23 16:12:24.867686+00:00,"[""0.0005"", ""0.9995""]",417091.6407569996,105815.54788,2026-06-21
569373,Will Paloma Valencia win the 2026 Colombian presidential election?,2026-04-23 16:11:04.142674+00:00,"[""0.3395"", ""0.6605""]",757491.8681890004,40276.62145,2026-06-21
569374,Will Carlos Felipe Córdoba win the 2026 Colombian presidential election?,2026-04-23 16:12:00.910686+00:00,"[""0.0025"", ""0.9975""]",223142.2805120003,49547.62986,2026-06-21
569454,Will any presidential candidate win outright in the first round of the Colombia's election?,2026-04-21 17:14:45.817174+00:00,"[""0.055"", ""0.945""]",47000.00252099996,20560.7968,2026-05-31
572110,Aaron Taylor-Johnson announced as next James Bond?,2026-04-23 16:12:00.119314+00:00,"[""0.018"", ""0.982""]",100170.88019199985,4588.59507,2026-06-30
572111,James Norton announced as next James Bond?,2026-04-23 16:09:55.199023+00:00,"[""0.0035"", ""0.9965""]",113927.50234300001,6458.59449,2026-06-30
572112,Paul Mescal announced as next James Bond?,2026-04-23 16:12:05.929389+00:00,"[""0.0065"", ""0.9935""]",218871.33060000002,6350.48851,2026-06-30
572114,Jacob Elordi announced as next James Bond?,2026-04-23 16:11:52.350880+00:00,"[""0.0295"", ""0.9705""]",236728.55401399976,7147.101,2026-06-30
572115,Harris Dickinson announced as next James Bond?,2026-04-23 16:10:00.253410+00:00,"[""0.0045"", ""0.9955""]",149157.68723899988,8661.95564,2026-06-30
572116,Tom Hardy announced as next James Bond?,2026-04-23 16:11:43.298517+00:00,"[""0.003"", ""0.997""]",77996.45465100002,10961.20748,2026-06-30
572117,Pierce Brosnan announced as next James Bond?,2026-04-23 16:11:14.828720+00:00,"[""0.0015"", ""0.9985""]",180824.8903069999,10185.03972,2026-06-30
572118,Tom Holland announced as next James Bond?,2026-04-23 16:12:04.817981+00:00,"[""0.002"", ""0.998""]",70734.51385399996,7807.78535,2026-06-30
572119,Henry Cavill announced as next James Bond?,2026-04-23 16:11:45.197335+00:00,"[""0.021"", ""0.979""]",296422.4222929999,5610.51512,2026-06-30
572121,Callum Turner announced as next James Bond?,2026-04-23 16:12:32.791476+00:00,"[""0.15"", ""0.85""]",123150.24958399992,4356.5188,2026-06-30
572122,Jack Lowdon announced as next James Bond?,2026-04-23 16:12:04.094626+00:00,"[""0.0035"", ""0.9965""]",83594.32224899996,6498.93024,2026-06-30
572123,Theo James announced as next James Bond?,2026-04-23 16:12:36.600191+00:00,"[""0.0025"", ""0.9975""]",32756.71466900001,5025.08237,2026-06-30
572124,James Collier announced as next James Bond?,2026-04-23 16:12:36.920533+00:00,"[""0.0015"", ""0.9985""]",35706.922335999996,6729.85724,2026-06-30
572125, Josh O'Connor announced as next James Bond?,2026-04-23 16:11:17.124169+00:00,"[""0.002"", ""0.998""]",31943.082077999992,4602.56948,2026-06-30
572133,No one announced as next James Bond?,2026-04-23 16:10:46.840444+00:00,"[""0.685"", ""0.315""]",254101.1052259998,5299.2531,2026-06-30
572732,Will Liverpool finish in 2nd place in the 2025-26 English Premier League?,2026-04-23 16:12:28.485408+00:00,"[""0.0015"", ""0.9985""]",190050.46162699992,31360.55412,2026-05-27
572733,Will Arsenal finish in 2nd place in the 2025-26 English Premier League?,2026-04-23 16:09:51.061295+00:00,"[""0.57"", ""0.43""]",77177.46394900001,12780.2565,2026-05-27
572734,Will Manchester City finish in 2nd place in the 2025-26 English Premier League?,2026-04-23 16:09:54.951945+00:00,"[""0.415"", ""0.585""]",102557.56785299991,7280.0967,2026-05-27
572737,Will Manchester United finish in 2nd place in the 2025-26 English Premier League?,2026-04-23 16:12:36.066099+00:00,"[""0.0015"", ""0.9985""]",441840.7302579998,23844.78722,2026-05-27
572739,Will Aston Villa finish in 2nd place in the 2025-26 English Premier League?,2026-04-23 16:12:37.566276+00:00,"[""0.0015"", ""0.9985""]",55881.935232,22988.61962,2026-05-27
572765,Will Liverpool finish in 3rd place in the 2025-26 English Premier League?,2026-04-23 16:11:13.785489+00:00,"[""0.225"", ""0.775""]",10403.198135000015,2866.5683,2026-05-27
572766,Will Arsenal finish in 3rd place in the 2025-26 English Premier League?,2026-04-23 16:09:52.260828+00:00,"[""0.0005"", ""0.9995""]",74203.71775999997,24081.1821,2026-05-27
572767,Will Manchester City finish in 3rd place in the 2025-26 English Premier League?,2026-04-23 16:10:22.253452+00:00,"[""0.0005"", ""0.9995""]",21852.108123000005,4387.38948,2026-05-27
572768,Will Chelsea finish in 3rd place in the 2025-26 English Premier League?,2026-04-23 16:12:09.781048+00:00,"[""0.0005"", ""0.9995""]",15861.554868000003,26956.51293,2026-05-27
572770,Will Manchester United finish in 3rd place in the 2025-26 English Premier League?,2026-04-23 16:11:17.749754+00:00,"[""0.608"", ""0.392""]",22460.45063600001,3008.91915,2026-05-27
572772,Will Aston Villa finish in 3rd place in the 2025-26 English Premier League?,2026-04-23 16:11:56.233026+00:00,"[""0.152"", ""0.848""]",11939.997592000002,1380.65671,2026-05-27
572774,Will Brighton finish in 3rd place in the 2025-26 English Premier League?,2026-04-23 16:12:09.095266+00:00,"[""0.0005"", ""0.9995""]",86278.23367500001,19801.73459,2026-05-27
572775,Will Bournemouth finish in 3rd place in the 2025-26 English Premier League?,2026-04-23 16:12:29.600275+00:00,"[""0.0005"", ""0.9995""]",332595.343276,11301.34811,2026-05-27
572776,Will Everton finish in 3rd place in the 2025-26 English Premier League?,2026-04-23 16:12:38.194495+00:00,"[""0.0005"", ""0.9995""]",171098.07791100003,24152.79607,2026-05-27
572777,Will Crystal Palace finish in 3rd place in the 2025-26 English Premier League?,2026-04-23 16:11:44.606430+00:00,"[""0.0005"", ""0.9995""]",228204.86338799994,27496.84383,2026-05-27
572780,Will Fulham finish in 3rd place in the 2025-26 English Premier League?,2026-04-23 16:09:58.747233+00:00,"[""0.0005"", ""0.9995""]",529222.7029700002,21250.27102,2026-05-27
572781,Will Brentford finish in 3rd place in the 2025-26 English Premier League?,2026-04-23 16:12:34.984735+00:00,"[""0.0005"", ""0.9995""]",278911.238964,30849.7943,2026-05-27
572784,Will Sunderland finish in 3rd place in the 2025-26 English Premier League?,2026-04-23 16:12:18.900019+00:00,"[""0.0005"", ""0.9995""]",95998.62107100002,47586.34762,2026-05-27
572822,Will Tottenham finish in last place in the 2025-26 English Premier League?,2026-04-23 16:11:58.894171+00:00,"[""0.0015"", ""0.9985""]",72529.361541,31967.05592,2026-05-27
572833,Will Wolves finish in last place in the 2025-26 English Premier League?,2026-04-23 16:12:27.614587+00:00,"[""0.687"", ""0.313""]",34375.79428799999,256.38166,2026-05-27
572834,Will Burnley finish in last place in the 2025-26 English Premier League?,2026-04-23 16:11:58.819330+00:00,"[""0.3335"", ""0.6665""]",22843.508575999997,304.829,2026-05-27
572845,Will Newcastle be relegated from the English Premier League after the 2025–26 season?,2026-04-21 19:45:03.217302+00:00,"[""0.0025"", ""0.9975""]",175440.52319700012,12924.95551,2026-05-27
572847,Will Tottenham be relegated from the English Premier League after the 2025–26 season?,2026-04-17 23:07:14.834424+00:00,"[""0.3205"", ""0.6795""]",504400.36135599995,22503.76734,2026-05-27
572849,Will Nottm Forest be relegated from the English Premier League after the 2025–26 season?,2026-04-22 18:12:17.271009+00:00,"[""0.125"", ""0.875""]",58335.07390699998,8366.8796,2026-05-27
572853,Will Crystal Palace be relegated from the English Premier League after the 2025–26 season?,2026-04-22 07:37:35.584899+00:00,"[""0.0035"", ""0.9965""]",226814.16381199996,6643.45184,2026-05-27
572854,Will West Ham be relegated from the English Premier League after the 2025–26 season?,2026-04-17 23:07:30.979457+00:00,"[""0.345"", ""0.655""]",99457.20473199993,8564.0611,2026-05-27
572855,Will Leeds be relegated from the English Premier League after the 2025–26 season?,2026-04-17 23:07:14.808896+00:00,"[""0.185"", ""0.815""]",85729.72366999988,9811.7196,2026-05-27
572856,Will Fulham be relegated from the English Premier League after the 2025–26 season?,2026-04-21 14:57:23.077562+00:00,"[""0.0005"", ""0.9995""]",,14853.68563,2026-05-27
572860,Will Sunderland be relegated from the English Premier League after the 2025–26 season?,2026-04-22 06:21:38.825925+00:00,"[""0.0005"", ""0.9995""]",287761.5813289998,20558.53264,2026-05-27
573647,Will GPT-6 be released before GTA VI?,2026-04-22 07:34:59.041404+00:00,"[""0.655"", ""0.345""]",628778.6817549984,39715.308,2026-07-31
573655,"Will Bitcoin hit $150k by June 30, 2026?",2026-04-21 14:24:51.469816+00:00,"[""0.0135"", ""0.9865""]",15734008.014241,19822.55555,2026-07-01
573656,"Will Bitcoin hit $150k by December 31, 2026?",2026-04-17 22:46:42.900302+00:00,"[""0.095"", ""0.905""]",291903.3091739995,30019.8616,2027-01-01
574236,Will Wrexham be promoted to the EPL?,2026-04-21 14:25:56.720486+00:00,"[""0.125"", ""0.875""]",10664.034675999997,2010.5474,2026-06-10
576801,Will Union Berlin be relegated from the Bundesliga after the 2025–26 season?,2026-04-21 16:52:15.094218+00:00,"[""0.141"", ""0.859""]",5340.11182000001,300.90804,2026-05-28
576803,Will FC Augsburg be relegated from the Bundesliga after the 2025–26 season?,2026-04-16 02:13:09.151723+00:00,"[""0.078"", ""0.922""]",,2769.69528,2026-05-28
576804,Will Hamburger SV be relegated from the Bundesliga after the 2025–26 season?,2026-04-21 20:31:14.931697+00:00,"[""0.041"", ""0.959""]",11894.843682000008,1129.1445,2026-05-28
576805,Will FC Heidenheim be relegated from the Bundesliga after the 2025–26 season?,2026-04-21 19:47:52.779014+00:00,"[""0.949"", ""0.051""]",35786.81307200003,1830.89384,2026-05-28
576806,Will St. Pauli be relegated from the Bundesliga after the 2025–26 season?,2026-04-16 02:13:09.233936+00:00,"[""0.33"", ""0.67""]",11270.794833999998,1448.0245,2026-05-28
576807,Will FC Koln be relegated from the Bundesliga after the 2025–26 season?,2026-04-16 02:13:09.138352+00:00,"[""0.0925"", ""0.9075""]",,1668.50683,2026-05-28
576809,Will Espanyol be relegated from La Liga after the 2025–26 season?,2026-04-22 07:29:24.445108+00:00,"[""0.05"", ""0.95""]",1370.3142220000002,317.76089,2026-05-30
576810,Will Getafe be relegated from La Liga after the 2025–26 season?,2026-04-21 17:14:45.826614+00:00,"[""0.0075"", ""0.9925""]",2333.383015,524.30561,2026-05-30
576811,Will Osasuna be relegated from La Liga after the 2025–26 season?,2026-04-21 16:52:15.098471+00:00,"[""0.0115"", ""0.9885""]",,304.27221,2026-05-30
576812,Will Alavés be relegated from La Liga after the 2025–26 season?,2026-04-22 07:31:23.258500+00:00,"[""0.3125"", ""0.6875""]",1828.494564,234.94024,2026-05-30
576813,Will Oviedo be relegated from La Liga after the 2025–26 season?,2026-04-21 17:06:40.898149+00:00,"[""0.937"", ""0.063""]",6208.639681000001,1211.71727,2026-05-30
576814,Will Valencia be relegated from La Liga after the 2025–26 season?,2026-04-21 14:11:51.174996+00:00,"[""0.15"", ""0.85""]",1996.309682,376.22593,2026-05-30
576815,Will Sevilla be relegated from La Liga after the 2025–26 season?,2026-04-21 14:12:44.391486+00:00,"[""0.19"", ""0.81""]",15352.062972000003,559.417,2026-05-30
576816,Will Mallorca be relegated from La Liga after the 2025–26 season?,2026-04-21 15:17:17.552038+00:00,"[""0.137"", ""0.863""]",8111.863189000004,87.79492,2026-05-30
576821,Will Metz be relegated from Ligue 1 after the 2025–26 season?,2026-04-12 05:57:32.479438+00:00,"[""0.936"", ""0.064""]",,350.98843,2026-05-30
576822,Will Le Havre be relegated from Ligue 1 after the 2025–26 season?,2026-04-09 16:23:32.052651+00:00,"[""0.1265"", ""0.8735""]",622.8053039999999,1102.12127,2026-05-30
576823,Will Angers be relegated from Ligue 1 after the 2025–26 season?,2026-04-21 14:16:40.724355+00:00,"[""0.0055"", ""0.9945""]",,445.48762,2026-05-30
576824,Will Paris FC be relegated from Ligue 1 after the 2025–26 season?,2026-04-21 19:38:52.701805+00:00,"[""0.1925"", ""0.8075""]",4863.764303000001,290.27922,2026-05-30
576825,Will Brest be relegated from Ligue 1 after the 2025–26 season?,2026-04-21 17:05:07.757297+00:00,"[""0.006"", ""0.994""]",,1122.44626,2026-05-30
577160,Will Erling Haaland be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:11:52.749434+00:00,"[""0.915"", ""0.085""]",85923.25519200019,1820.2068,2026-05-27
577161,Will Mohamed Salah be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:09:43.104626+00:00,"[""0.004"", ""0.996""]",267548.2681089997,36442.78376,2026-05-27
577162,Will Viktor Gyokeres be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:09:53.878081+00:00,"[""0.004"", ""0.996""]",195301.16109399998,32966.19072,2026-05-27
577163,Will Alexander Isak be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:11:27.068445+00:00,"[""0.0015"", ""0.9985""]",282881.958081,11179.85727,2026-05-27
577164,Will Joao Pedro be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:12:25.674036+00:00,"[""0.0005"", ""0.9995""]",122868.85115200003,10060.28086,2026-05-27
577165,Will Hugo Ekitike be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:12:31.341744+00:00,"[""0.0015"", ""0.9985""]",178357.8772389999,15741.16227,2026-05-27
577166,Will Cole Palmer be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:12:26.718007+00:00,"[""0.0005"", ""0.9995""]",26247.632248000013,8503.34823,2026-05-27
577167,Will Benjamin Sesko be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:12:00.052227+00:00,"[""0.0005"", ""0.9995""]",35631.306004,7418.42983,2026-05-27
577168,Will Ollie Watkins be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:12:32.653865+00:00,"[""0.0005"", ""0.9995""]",116081.53421100002,10353.9393,2026-05-27
577169,Will Richarlison be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:09:45.120580+00:00,"[""0.0005"", ""0.9995""]",40746.932680000005,8380.54913,2026-05-27
577170,Will Dominic Solanke be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:11:57.440664+00:00,"[""0.0005"", ""0.9995""]",209067.44336499998,17445.28382,2026-05-27
577171,Will Omar Marmoush be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:11:29.203747+00:00,"[""0.0005"", ""0.9995""]",124019.10641500002,17377.62632,2026-05-27
577172,Will Jean-Philippe Mateta be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:11:36.197620+00:00,"[""0.0005"", ""0.9995""]",53677.023989999994,16439.262,2026-05-27
577173,Will Yoane Wissa be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:12:29.240864+00:00,"[""0.0005"", ""0.9995""]",25466.837782000002,6788.11324,2026-05-27
577174,Will Matheus Cunha be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:12:05.592300+00:00,"[""0.0015"", ""0.9985""]",408627.01351499977,15771.44873,2026-05-27
577175,Will Liam Delap be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:11:26.334334+00:00,"[""0.0005"", ""0.9995""]",38749.72353100002,6475.99505,2026-05-27
577176,Will Bukayo Saka be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:11:47.985551+00:00,"[""0.0015"", ""0.9985""]",140710.194707,11827.51104,2026-05-27
577177,Will Bryan Mbeumo be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:12:21.802990+00:00,"[""0.0015"", ""0.9985""]",52160.70036799996,7055.96004,2026-05-27
577178,Will Jarrod Bowen be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:09:42.526660+00:00,"[""0.0005"", ""0.9995""]",30656.000064999997,12183.40223,2026-05-27
577179,Will Evanilson be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:11:43.085359+00:00,"[""0.0005"", ""0.9995""]",31055.00653700001,6635.30741,2026-05-27
577180,Will Charalambos Kostoulas be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:12:06.257004+00:00,"[""0.0005"", ""0.9995""]",301249.24106399994,13299.43415,2026-05-27
577181,Will Bruno Fernandes be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:09:56.013582+00:00,"[""0.001"", ""0.999""]",39676.19358799999,7121.98862,2026-05-27
577182,Will Chris Wood be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:11:10.707244+00:00,"[""0.0005"", ""0.9995""]",116779.54044199998,15569.42791,2026-05-27
577183,Will Morgan Rogers be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:09:49.259451+00:00,"[""0.001"", ""0.999""]",20896.997795000003,9832.49833,2026-05-27
577184,Will Thierno Barry be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:09:39.657977+00:00,"[""0.0005"", ""0.9995""]",124641.80139999997,8452.71644,2026-05-27
577185,Will Mohammed Kudus be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:12:00.143067+00:00,"[""0.0005"", ""0.9995""]",30806.283165000008,5848.70497,2026-05-27
577186,Will Nicolas Jackson be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:12:08.049665+00:00,"[""0.0005"", ""0.9995""]",60520.871786,14357.24264,2026-05-27
577187,Will Brennan Johnson be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:11:16.441658+00:00,"[""0.0005"", ""0.9995""]",43041.05943099999,5862.03919,2026-05-27
577188,Will Cody Gakpo be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:11:29.185248+00:00,"[""0.0005"", ""0.9995""]",32942.075725999995,6266.02753,2026-05-27
577189,Will Kai Havertz be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:09:48.336759+00:00,"[""0.0005"", ""0.9995""]",120483.329663,8479.12877,2026-05-27
577190,Will Florian Wirtz be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:09:53.783707+00:00,"[""0.0005"", ""0.9995""]",29432.676964999995,6069.42674,2026-05-27
577192,Will Antoine Semenyo be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:12:33.643180+00:00,"[""0.0005"", ""0.9995""]",9074.001689,5313.87053,2026-05-27
577193,Will Igor Thiago be the top goal scorer in the 2025–26 English Premier League season?,2026-04-23 16:09:36.836921+00:00,"[""0.0775"", ""0.9225""]",17070.09017500001,1911.98452,2026-05-27
577218,Will Kylian Mbappe be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:12:31.393578+00:00,"[""0.943"", ""0.057""]",30622.28202599997,3151.92545,2026-05-30
577219,Will Robert Lewandowski be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:11:55.159676+00:00,"[""0.0025"", ""0.9975""]",100957.47842799994,3054.21137,2026-05-30
577220,Will Alexander Sorloth be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:09:40.482573+00:00,"[""0.0015"", ""0.9985""]",48960.621866,3643.56148,2026-05-30
577221,Will Raphinha be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:12:34.807681+00:00,"[""0.0015"", ""0.9985""]",19384.948569000015,6616.99061,2026-05-30
577222,Will Ante Budimir be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:11:50.149862+00:00,"[""0.0015"", ""0.9985""]",17908.759415000008,5359.53374,2026-05-30
577223,Will Julian Alvarez be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:09:40.397326+00:00,"[""0.001"", ""0.999""]",27192.916851,4738.53589,2026-05-30
577224,Will Gonzalo Garcia be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:11:05.159371+00:00,"[""0.0015"", ""0.9985""]",42109.86845900004,5947.18677,2026-05-30
577225,Will Oihan Sancet be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:11:58.919508+00:00,"[""0.0015"", ""0.9985""]",456767.4569679998,7598.66101,2026-05-30
577226,Will Ferran Torres be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:12:18.024679+00:00,"[""0.0015"", ""0.9985""]",384432.4180650002,5236.66098,2026-05-30
577227,Will Lamine Yamal be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:12:29.906739+00:00,"[""0.003"", ""0.997""]",198895.1939289999,4027.04305,2026-05-30
577228,Will Marcus Rashford be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:12:32.593852+00:00,"[""0.0015"", ""0.9985""]",34858.311333000005,4301.10792,2026-05-30
577229,Will Broja Iglesias be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:11:58.271010+00:00,"[""0.004"", ""0.996""]",51384.27710800002,3840.52734,2026-05-30
577230,Will Vinicius Junior be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:12:27.744503+00:00,"[""0.0005"", ""0.9995""]",29319.074581999994,6095.85004,2026-05-30
577231,Will Mikel Oyarzabal be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:09:49.969069+00:00,"[""0.0015"", ""0.9985""]",11245.688859000007,4820.77947,2026-05-30
577232,Will Hugo Duro be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:12:30.584487+00:00,"[""0.0015"", ""0.9985""]",53841.693924,4340.71566,2026-05-30
577233,Will Ayoze Perez be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:12:07.806726+00:00,"[""0.001"", ""0.999""]",21993.145499999995,3866.92657,2026-05-30
577234,Will Vedat Muriqi be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:12:01.452463+00:00,"[""0.036"", ""0.964""]",19757.284907999987,4058.50976,2026-05-30
577235,Will Dodi Lukebakio be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:12:18.626063+00:00,"[""0.001"", ""0.999""]",33220.334249000014,3969.04401,2026-05-30
577236,Will Gorka Guruzeta be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:12:19.576220+00:00,"[""0.0015"", ""0.9985""]",15844.719500000001,4797.59343,2026-05-30
577237,Will Javi Puado be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:12:34.346953+00:00,"[""0.0015"", ""0.9985""]",49156.942066,4617.98361,2026-05-30
577238,Will Dani Olmo be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:12:24.297142+00:00,"[""0.0015"", ""0.9985""]",46312.474165000036,4400.97619,2026-05-30
577239,Will Daniel Raba be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:11:47.652807+00:00,"[""0.0005"", ""0.9995""]",27418.277,3467.2718,2026-05-30
577240,Will Iago Aspas be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:09:56.895009+00:00,"[""0.002"", ""0.998""]",50687.59583300003,5339.79171,2026-05-30
577241,Will Cristhian Stuani be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:11:04.147052+00:00,"[""0.001"", ""0.999""]",29768.305400000012,5096.07161,2026-05-30
577242,Will Cyle Larin be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:12:21.525580+00:00,"[""0.0005"", ""0.9995""]",30007.822402000016,4691.14093,2026-05-30
577243,Will Abel Ruiz be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:12:36.365811+00:00,"[""0.0005"", ""0.9995""]",21701.731747000005,6262.41652,2026-05-30
577244,Will Inaki Williams be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:12:19.981748+00:00,"[""0.0005"", ""0.9995""]",29621.624499999998,4798.20504,2026-05-30
577245,Will Alex Baena be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:11:22.191145+00:00,"[""0.0015"", ""0.9985""]",113679.41965000001,5945.68801,2026-05-30
577246,Will Antoine Griezmann be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:11:06.662399+00:00,"[""0.0015"", ""0.9985""]",12171.942500000005,6490.1006,2026-05-30
577247,Will Jude Bellingham be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:11:44.575417+00:00,"[""0.001"", ""0.999""]",21437.29151500001,5690.8772,2026-05-30
577248,Will Roberto Fernandez be the top goal scorer in the 2025–26 La Liga season?,2026-04-23 16:11:43.318804+00:00,"[""0.0005"", ""0.9995""]",17094.675499999998,6338.70498,2026-05-30
577276,Will Harry Kane be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:11:21.529891+00:00,"[""0.99"", ""0.01""]",23926.75658700004,3225.61127,2026-05-28
577277,Will Serhou Guirassy be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:12:10.168503+00:00,"[""0.0005"", ""0.9995""]",19373.805454,4299.32927,2026-05-28
577278,Will Patrik Schick be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:12:29.093946+00:00,"[""0.0005"", ""0.9995""]",3995.145783,2298.68059,2026-05-28
577279,Will Michael Olise be the top goal scorer in the 2025–26 Bundesliga season?,2026-04-23 16:12:22.376899+00:00,"[""0.0015"", ""0.9985""]",13522.393665000003,4105.58056,2026-05-28
